device_name	core	die	ram_kb	flash_kb	core_count
STM32F446ZETx	Cortex-M4	DIE421	128	512	1
STM32F469AEHx	Cortex-M4	DIE434	320	512	1
STM32F469AEYx	Cortex-M4	DIE434	320	512	1
STM32F469AGHx	Cortex-M4	DIE434	320	1024	1
STM32F469AGYx	Cortex-M4	DIE434	320	1024	1
STM32F469AIHx	Cortex-M4	DIE434	320	2048	1
STM32F469AIYx	Cortex-M4	DIE434	320	2048	1
STM32F469BETx	Cortex-M4	DIE434	320	512	1
STM32F469BGTx	Cortex-M4	DIE434	320	1024	1
STM32F469BITx	Cortex-M4	DIE434	320	2048	1
STM32F469IEHx	Cortex-M4	DIE434	320	512	1
STM32F469IETx	Cortex-M4	DIE434	320	512	1
STM32F469IGHx	Cortex-M4	DIE434	320	1024	1
STM32F469IGTx	Cortex-M4	DIE434	320	1024	1
STM32F469IIHx	Cortex-M4	DIE434	320	2048	1
STM32F469IITx	Cortex-M4	DIE434	320	2048	1
STM32F469NEHx	Cortex-M4	DIE434	320	512	1
STM32F469NGHx	Cortex-M4	DIE434	320	1024	1
STM32F469NIHx	Cortex-M4	DIE434	320	2048	1
STM32F469VETx	Cortex-M4	DIE434	320	512	1
STM32F469VGTx	Cortex-M4	DIE434	320	1024	1
STM32F469VITx	Cortex-M4	DIE434	320	2048	1
STM32F469ZETx	Cortex-M4	DIE434	320	512	1
STM32F469ZGTx	Cortex-M4	DIE434	320	1024	1
STM32F469ZITx	Cortex-M4	DIE434	320	2048	1
STM32F479AGHx	Cortex-M4	DIE434	320	1024	1
STM32F479AGYx	Cortex-M4	DIE434	320	1024	1
STM32F479AIHx	Cortex-M4	DIE434	320	2048	1
STM32F479AIYx	Cortex-M4	DIE434	320	2048	1
STM32F479BGTx	Cortex-M4	DIE434	320	1024	1
STM32F479BITx	Cortex-M4	DIE434	320	2048	1
STM32F479IGHx	Cortex-M4	DIE434	320	1024	1
STM32F479IGTx	Cortex-M4	DIE434	320	1024	1
STM32F479IIHx	Cortex-M4	DIE434	320	2048	1
STM32F479IITx	Cortex-M4	DIE434	320	2048	1
STM32F479NGHx	Cortex-M4	DIE434	320	1024	1
STM32F479NIHx	Cortex-M4	DIE434	320	2048	1
STM32F479VGTx	Cortex-M4	DIE434	320	1024	1
STM32F479VITx	Cortex-M4	DIE434	320	2048	1
STM32F479ZGTx	Cortex-M4	DIE434	320	1024	1
STM32F479ZITx	Cortex-M4	DIE434	320	2048	1
STM32F722ICKx	Cortex-M7	DIE452	192	256	1
STM32F722ICTx	Cortex-M7	DIE452	192	256	1
STM32F722IEKx	Cortex-M7	DIE452	192	512	1
STM32F722IETx	Cortex-M7	DIE452	192	512	1
STM32F722RCTx	Cortex-M7	DIE452	192	256	1
STM32F722RETx	Cortex-M7	DIE452	192	512	1
STM32F722VCTx	Cortex-M7	DIE452	192	256	1
STM32F722VETx	Cortex-M7	DIE452	192	512	1
STM32F722ZCTx	Cortex-M7	DIE452	192	256	1
STM32F722ZETx	Cortex-M7	DIE452	192	512	1
STM32F723ICKx	Cortex-M7	DIE452	192	256	1
STM32F723ICTx	Cortex-M7	DIE452	192	256	1
STM32F723IEKx	Cortex-M7	DIE452	192	512	1
STM32F723IETx	Cortex-M7	DIE452	192	512	1
STM32F723RCVx	Cortex-M7	DIE452	192	256	1
STM32F723REVx	Cortex-M7	DIE452	192	512	1
STM32F723VCTx	Cortex-M7	DIE452	192	256	1
STM32F723VCYx	Cortex-M7	DIE452	192	256	1
STM32F723VETx	Cortex-M7	DIE452	192	512	1
STM32F723VEYx	Cortex-M7	DIE452	192	512	1
STM32F723ZCIx	Cortex-M7	DIE452	192	256	1
STM32F723ZCTx	Cortex-M7	DIE452	192	256	1
STM32F723ZEIx	Cortex-M7	DIE452	192	512	1
STM32F723ZETx	Cortex-M7	DIE452	192	512	1
STM32F730I8Kx	Cortex-M7	DIE452	192	64	1
STM32F730R8Tx	Cortex-M7	DIE452	192	64	1
STM32F730V8Tx	Cortex-M7	DIE452	192	64	1
STM32F730Z8Tx	Cortex-M7	DIE452	192	64	1
STM32F732IEKx	Cortex-M7	DIE452	192	512	1
STM32F732IETx	Cortex-M7	DIE452	192	512	1
STM32F732RETx	Cortex-M7	DIE452	192	512	1
STM32F732VETx	Cortex-M7	DIE452	192	512	1
STM32F732ZETx	Cortex-M7	DIE452	192	512	1
STM32F733IEKx	Cortex-M7	DIE452	192	512	1
STM32F733IETx	Cortex-M7	DIE452	192	512	1
STM32F733VETx	Cortex-M7	DIE452	192	512	1
STM32F733VEYx	Cortex-M7	DIE452	192	512	1
STM32F733ZEIx	Cortex-M7	DIE452	192	512	1
STM32F733ZETx	Cortex-M7	DIE452	192	512	1
STM32F745IEKx	Cortex-M7	DIE449	320	512	1
STM32F745IETx	Cortex-M7	DIE449	320	512	1
STM32F745IGKx	Cortex-M7	DIE449	320	1024	1
STM32F745IGTx	Cortex-M7	DIE449	320	1024	1
STM32F745VEHx	Cortex-M7	DIE449	320	512	1
STM32F745VETx	Cortex-M7	DIE449	320	512	1
STM32F745VGHx	Cortex-M7	DIE449	320	1024	1
STM32F745VGTx	Cortex-M7	DIE449	320	1024	1
STM32F745ZETx	Cortex-M7	DIE449	320	512	1
STM32F745ZGTx	Cortex-M7	DIE449	320	1024	1
STM32F746BETx	Cortex-M7	DIE449	320	512	1
STM32F746BGTx	Cortex-M7	DIE449	320	1024	1
STM32F746IEKx	Cortex-M7	DIE449	320	512	1
STM32F746IETx	Cortex-M7	DIE449	320	512	1
STM32F746IGKx	Cortex-M7	DIE449	320	1024	1
STM32F746IGTx	Cortex-M7	DIE449	320	1024	1
STM32F746NEHx	Cortex-M7	DIE449	320	512	1
STM32F746NGHx	Cortex-M7	DIE449	320	1024	1
STM32F746VEHx	Cortex-M7	DIE449	320	512	1
STM32F746VETx	Cortex-M7	DIE449	320	512	1
STM32F746VGHx	Cortex-M7	DIE449	320	1024	1
STM32F746VGTx	Cortex-M7	DIE449	320	1024	1
STM32F746ZETx	Cortex-M7	DIE449	320	512	1
STM32F746ZEYx	Cortex-M7	DIE449	320	512	1
STM32F746ZGTx	Cortex-M7	DIE449	320	1024	1
STM32F746ZGYx	Cortex-M7	DIE449	320	1024	1
STM32F750N8Hx	Cortex-M7	DIE449	320	64	1
STM32F750V8Tx	Cortex-M7	DIE449	320	64	1
STM32F750Z8Tx	Cortex-M7	DIE449	320	64	1
STM32F756BGTx	Cortex-M7	DIE449	320	1024	1
STM32F756IGKx	Cortex-M7	DIE449	320	1024	1
STM32F756IGTx	Cortex-M7	DIE449	320	1024	1
STM32F756NGHx	Cortex-M7	DIE449	320	1024	1
STM32F756VGHx	Cortex-M7	DIE449	320	1024	1
STM32F756VGTx	Cortex-M7	DIE449	320	1024	1
STM32F756ZGTx	Cortex-M7	DIE449	320	1024	1
STM32F756ZGYx	Cortex-M7	DIE449	320	1024	1
STM32F765BGTx	Cortex-M7	DIE451	384	1024	1
STM32F765BITx	Cortex-M7	DIE451	384	2048	1
STM32F765IGKx	Cortex-M7	DIE451	384	1024	1
STM32F765IGTx	Cortex-M7	DIE451	384	1024	1
STM32F765IIKx	Cortex-M7	DIE451	384	2048	1
STM32F765IITx	Cortex-M7	DIE451	384	2048	1
STM32F765NGHx	Cortex-M7	DIE451	384	1024	1
STM32F765NIHx	Cortex-M7	DIE451	384	2048	1
STM32F765VGHx	Cortex-M7	DIE451	384	1024	1
STM32F765VGTx	Cortex-M7	DIE451	384	1024	1
STM32F765VIHx	Cortex-M7	DIE451	384	2048	1
STM32F765VITx	Cortex-M7	DIE451	384	2048	1
STM32F765ZGTx	Cortex-M7	DIE451	384	1024	1
STM32F765ZITx	Cortex-M7	DIE451	384	2048	1
STM32F767BGTx	Cortex-M7	DIE451	384	1024	1
STM32F767BITx	Cortex-M7	DIE451	384	2048	1
STM32F767IGKx	Cortex-M7	DIE451	384	1024	1
STM32F767IGTx	Cortex-M7	DIE451	384	1024	1
STM32F767IIKx	Cortex-M7	DIE451	384	2048	1
STM32F767IITx	Cortex-M7	DIE451	384	2048	1
STM32F767NGHx	Cortex-M7	DIE451	384	1024	1
STM32F767NIHx	Cortex-M7	DIE451	384	2048	1
STM32F767VGHx	Cortex-M7	DIE451	384	1024	1
STM32F767VGTx	Cortex-M7	DIE451	384	1024	1
STM32F767VIHx	Cortex-M7	DIE451	384	2048	1
STM32F767VITx	Cortex-M7	DIE451	384	2048	1
STM32F767ZGTx	Cortex-M7	DIE451	384	1024	1
STM32F767ZITx	Cortex-M7	DIE451	384	2048	1
STM32F768AIYx	Cortex-M7	DIE451	384	2048	1
STM32F769AGYx	Cortex-M7	DIE451	384	1024	1
STM32F769AIYx	Cortex-M7	DIE451	384	2048	1
STM32F769BGTx	Cortex-M7	DIE451	384	1024	1
STM32F769BITx	Cortex-M7	DIE451	384	2048	1
STM32F769IGTx	Cortex-M7	DIE451	384	1024	1
STM32F769IITx	Cortex-M7	DIE451	384	2048	1
STM32F769NGHx	Cortex-M7	DIE451	384	1024	1
STM32F769NIHx	Cortex-M7	DIE451	384	2048	1
STM32F777BITx	Cortex-M7	DIE451	384	2048	1
STM32F777IIKx	Cortex-M7	DIE451	384	2048	1
STM32F777IITx	Cortex-M7	DIE451	384	2048	1
STM32F777NIHx	Cortex-M7	DIE451	384	2048	1
STM32F777VIHx	Cortex-M7	DIE451	384	2048	1
STM32F777VITx	Cortex-M7	DIE451	384	2048	1
STM32F777ZITx	Cortex-M7	DIE451	384	2048	1
STM32F778AIYx	Cortex-M7	DIE451	384	2048	1
STM32F779AIYx	Cortex-M7	DIE451	384	2048	1
STM32F779BITx	Cortex-M7	DIE451	384	2048	1
STM32F779IITx	Cortex-M7	DIE451	384	2048	1
STM32F779NIHx	Cortex-M7	DIE451	384	2048	1
STM32G030C6Tx	Cortex-M0plus	DIE466	8	32	1
STM32G030C8Tx	Cortex-M0plus	DIE466	8	64	1
STM32G030F6Px	Cortex-M0plus	DIE466	8	32	1
STM32G030J6Mx	Cortex-M0plus	DIE466	8	32	1
STM32G030K6Tx	Cortex-M0plus	DIE466	8	32	1
STM32G030K8Tx	Cortex-M0plus	DIE466	8	64	1
STM32G031C4Tx	Cortex-M0plus	DIE466	8	16	1
STM32G031C4Ux	Cortex-M0plus	DIE466	8	16	1
STM32G031C6Tx	Cortex-M0plus	DIE466	8	32	1
STM32G031C6Ux	Cortex-M0plus	DIE466	8	32	1
STM32G031C8Tx	Cortex-M0plus	DIE466	8	64	1
STM32G031C8Ux	Cortex-M0plus	DIE466	8	64	1
STM32G031F4Px	Cortex-M0plus	DIE466	8	16	1
STM32G031F6Px	Cortex-M0plus	DIE466	8	32	1
STM32G031F8Px	Cortex-M0plus	DIE466	8	64	1
STM32G031G4Ux	Cortex-M0plus	DIE466	8	16	1
STM32G031G6Ux	Cortex-M0plus	DIE466	8	32	1
STM32G031G8Ux	Cortex-M0plus	DIE466	8	64	1
STM32G031J4Mx	Cortex-M0plus	DIE466	8	16	1
STM32G031J6Mx	Cortex-M0plus	DIE466	8	32	1
STM32G031K4Tx	Cortex-M0plus	DIE466	8	16	1
STM32G031K4Ux	Cortex-M0plus	DIE466	8	16	1
STM32G031K6Tx	Cortex-M0plus	DIE466	8	32	1
STM32G031K6Ux	Cortex-M0plus	DIE466	8	32	1
STM32G031K8Tx	Cortex-M0plus	DIE466	8	64	1
STM32G031K8Ux	Cortex-M0plus	DIE466	8	64	1
STM32G031Y8Yx	Cortex-M0plus	DIE466	8	64	1
STM32G041C6Tx	Cortex-M0plus	DIE466	8	32	1
STM32G041C6Ux	Cortex-M0plus	DIE466	8	32	1
STM32G041C8Tx	Cortex-M0plus	DIE466	8	64	1
STM32G041C8Ux	Cortex-M0plus	DIE466	8	64	1
STM32G041F6Px	Cortex-M0plus	DIE466	8	32	1
STM32G041F8Px	Cortex-M0plus	DIE466	8	64	1
STM32G041G6Ux	Cortex-M0plus	DIE466	8	32	1
STM32G041G8Ux	Cortex-M0plus	DIE466	8	64	1
STM32G041J6Mx	Cortex-M0plus	DIE466	8	32	1
STM32G041K6Tx	Cortex-M0plus	DIE466	8	32	1
STM32G041K6Ux	Cortex-M0plus	DIE466	8	32	1
STM32G041K8Tx	Cortex-M0plus	DIE466	8	64	1
STM32G041K8Ux	Cortex-M0plus	DIE466	8	64	1
STM32G041Y8Yx	Cortex-M0plus	DIE466	8	64	1
STM32G050C6Tx	Cortex-M0plus	DIE456	18	32	1
STM32G050C8Tx	Cortex-M0plus	DIE456	18	64	1
STM32G050F6Px	Cortex-M0plus	DIE456	18	32	1
STM32G050K6Tx	Cortex-M0plus	DIE456	18	32	1
STM32G050K8Tx	Cortex-M0plus	DIE456	18	64	1
STM32G051C6Tx	Cortex-M0plus	DIE456	18	32	1
STM32G051C6Ux	Cortex-M0plus	DIE456	18	32	1
STM32G051C8Tx	Cortex-M0plus	DIE456	18	64	1
STM32G051C8Ux	Cortex-M0plus	DIE456	18	64	1
STM32G051F6Px	Cortex-M0plus	DIE456	18	32	1
STM32G051F8Px	Cortex-M0plus	DIE456	18	64	1
STM32G051F8Yx	Cortex-M0plus	DIE456	18	64	1
STM32G051G6Ux	Cortex-M0plus	DIE456	18	32	1
STM32G051G8Ux	Cortex-M0plus	DIE456	18	64	1
STM32G051K6Tx	Cortex-M0plus	DIE456	18	32	1
STM32G051K6Ux	Cortex-M0plus	DIE456	18	32	1
STM32G051K8Tx	Cortex-M0plus	DIE456	18	64	1
STM32G051K8Ux	Cortex-M0plus	DIE456	18	64	1
STM32G061C6Tx	Cortex-M0plus	DIE456	18	32	1
STM32G061C6Ux	Cortex-M0plus	DIE456	18	32	1
STM32G061C8Tx	Cortex-M0plus	DIE456	18	64	1
STM32G061C8Ux	Cortex-M0plus	DIE456	18	64	1
STM32G061F6Px	Cortex-M0plus	DIE456	18	32	1
STM32G061F8Px	Cortex-M0plus	DIE456	18	64	1
STM32G061F8Yx	Cortex-M0plus	DIE456	18	64	1
STM32G061G6Ux	Cortex-M0plus	DIE456	18	32	1
STM32G061G8Ux	Cortex-M0plus	DIE456	18	64	1
STM32G061K6Tx	Cortex-M0plus	DIE456	18	32	1
STM32G061K6Ux	Cortex-M0plus	DIE456	18	32	1
STM32G061K8Tx	Cortex-M0plus	DIE456	18	64	1
STM32G061K8Ux	Cortex-M0plus	DIE456	18	64	1
STM32G070CBTx	Cortex-M0plus	DIE460	36	128	1
STM32G070KBTx	Cortex-M0plus	DIE460	36	128	1
STM32G070RBTx	Cortex-M0plus	DIE460	36	128	1
STM32G071C6Tx	Cortex-M0plus	DIE460	36	32	1
STM32G071C6Ux	Cortex-M0plus	DIE460	36	32	1
STM32G071C8Tx	Cortex-M0plus	DIE460	36	64	1
STM32G071C8Ux	Cortex-M0plus	DIE460	36	64	1
STM32G071CBTx	Cortex-M0plus	DIE460	36	128	1
STM32G071CBUx	Cortex-M0plus	DIE460	36	128	1
STM32G071EBYx	Cortex-M0plus	DIE460	36	128	1
STM32G071G6Ux	Cortex-M0plus	DIE460	36	32	1
STM32G071G8Ux	Cortex-M0plus	DIE460	36	64	1
STM32G071G8UxN	Cortex-M0plus	DIE460	36	64	1
STM32G071GBUx	Cortex-M0plus	DIE460	36	128	1
STM32G071GBUxN	Cortex-M0plus	DIE460	36	128	1
STM32G071K6Tx	Cortex-M0plus	DIE460	36	32	1
STM32G071K6Ux	Cortex-M0plus	DIE460	36	32	1
STM32G071K8Tx	Cortex-M0plus	DIE460	36	64	1
STM32G071K8TxN	Cortex-M0plus	DIE460	36	64	1
STM32G071K8Ux	Cortex-M0plus	DIE460	36	64	1
STM32G071K8UxN	Cortex-M0plus	DIE460	36	64	1
STM32G071KBTx	Cortex-M0plus	DIE460	36	128	1
STM32G071KBTxN	Cortex-M0plus	DIE460	36	128	1
STM32G071KBUx	Cortex-M0plus	DIE460	36	128	1
STM32G071KBUxN	Cortex-M0plus	DIE460	36	128	1
STM32G071R6Tx	Cortex-M0plus	DIE460	36	32	1
STM32G071R8Tx	Cortex-M0plus	DIE460	36	64	1
STM32G071RBIx	Cortex-M0plus	DIE460	36	128	1
STM32G071RBTx	Cortex-M0plus	DIE460	36	128	1
STM32G081CBTx	Cortex-M0plus	DIE460	36	128	1
STM32G081CBUx	Cortex-M0plus	DIE460	36	128	1
STM32G081EBYx	Cortex-M0plus	DIE460	36	128	1
STM32G081GBUx	Cortex-M0plus	DIE460	36	128	1
STM32G081GBUxN	Cortex-M0plus	DIE460	36	128	1
STM32G081KBTx	Cortex-M0plus	DIE460	36	128	1
STM32G081KBTxN	Cortex-M0plus	DIE460	36	128	1
STM32G081KBUx	Cortex-M0plus	DIE460	36	128	1
STM32G081KBUxN	Cortex-M0plus	DIE460	36	128	1
STM32G081RBIx	Cortex-M0plus	DIE460	36	128	1
STM32G081RBTx	Cortex-M0plus	DIE460	36	128	1
STM32G0B0CETx	Cortex-M0plus	DIE467	144	512	1
STM32G0B0KETx	Cortex-M0plus	DIE467	144	512	1
STM32G0B0RETx	Cortex-M0plus	DIE467	144	512	1
STM32G0B0VETx	Cortex-M0plus	DIE467	144	512	1
STM32G0B1CBTx	Cortex-M0plus	DIE467	144	128	1
STM32G0B1CBTxN	Cortex-M0plus	DIE467	144	128	1
STM32G0B1CBUx	Cortex-M0plus	DIE467	144	128	1
STM32G0B1CBUxN	Cortex-M0plus	DIE467	144	128	1
STM32G0B1CCTx	Cortex-M0plus	DIE467	144	256	1
STM32G0B1CCTxN	Cortex-M0plus	DIE467	144	256	1
STM32G0B1CCUx	Cortex-M0plus	DIE467	144	256	1
STM32G0B1CCUxN	Cortex-M0plus	DIE467	144	256	1
STM32G0B1CETx	Cortex-M0plus	DIE467	144	512	1
STM32G0B1CETxN	Cortex-M0plus	DIE467	144	512	1
STM32G0B1CEUx	Cortex-M0plus	DIE467	144	512	1
STM32G0B1CEUxN	Cortex-M0plus	DIE467	144	512	1
STM32G0B1KBTx	Cortex-M0plus	DIE467	144	128	1
STM32G0B1KBTxN	Cortex-M0plus	DIE467	144	128	1
STM32G0B1KBUx	Cortex-M0plus	DIE467	144	128	1
STM32G0B1KBUxN	Cortex-M0plus	DIE467	144	128	1
STM32G0B1KCTx	Cortex-M0plus	DIE467	144	256	1
STM32G0B1KCTxN	Cortex-M0plus	DIE467	144	256	1
STM32G0B1KCUx	Cortex-M0plus	DIE467	144	256	1
STM32G0B1KCUxN	Cortex-M0plus	DIE467	144	256	1
STM32G0B1KETx	Cortex-M0plus	DIE467	144	512	1
STM32G0B1KETxN	Cortex-M0plus	DIE467	144	512	1
STM32G0B1KEUx	Cortex-M0plus	DIE467	144	512	1
STM32G0B1KEUxN	Cortex-M0plus	DIE467	144	512	1
STM32G0B1MBTx	Cortex-M0plus	DIE467	144	128	1
STM32G0B1MCTx	Cortex-M0plus	DIE467	144	256	1
STM32G0B1METx	Cortex-M0plus	DIE467	144	512	1
STM32G0B1NEYx	Cortex-M0plus	DIE467	144	512	1
STM32G0B1RBIxN	Cortex-M0plus	DIE467	144	128	1
STM32G0B1RBTx	Cortex-M0plus	DIE467	144	128	1
STM32G0B1RBTxN	Cortex-M0plus	DIE467	144	128	1
STM32G0B1RCIxN	Cortex-M0plus	DIE467	144	256	1
STM32G0B1RCTx	Cortex-M0plus	DIE467	144	256	1
STM32G0B1RCTxN	Cortex-M0plus	DIE467	144	256	1
STM32G0B1REIxN	Cortex-M0plus	DIE467	144	512	1
STM32G0B1RETx	Cortex-M0plus	DIE467	144	512	1
STM32G0B1RETxN	Cortex-M0plus	DIE467	144	512	1
STM32G0B1VBIx	Cortex-M0plus	DIE467	144	128	1
STM32G0B1VBTx	Cortex-M0plus	DIE467	144	128	1
STM32G0B1VCIx	Cortex-M0plus	DIE467	144	256	1
STM32G0B1VCTx	Cortex-M0plus	DIE467	144	256	1
STM32G0B1VEIx	Cortex-M0plus	DIE467	144	512	1
STM32G0B1VETx	Cortex-M0plus	DIE467	144	512	1
STM32G0C1CCTx	Cortex-M0plus	DIE467	144	256	1
STM32G0C1CCTxN	Cortex-M0plus	DIE467	144	256	1
STM32G0C1CCUx	Cortex-M0plus	DIE467	144	256	1
STM32G0C1CCUxN	Cortex-M0plus	DIE467	144	256	1
STM32G0C1CETx	Cortex-M0plus	DIE467	144	512	1
STM32G0C1CETxN	Cortex-M0plus	DIE467	144	512	1
STM32G0C1CEUx	Cortex-M0plus	DIE467	144	512	1
STM32G0C1CEUxN	Cortex-M0plus	DIE467	144	512	1
STM32G0C1KCTx	Cortex-M0plus	DIE467	144	256	1
STM32G0C1KCTxN	Cortex-M0plus	DIE467	144	256	1
STM32G0C1KCUx	Cortex-M0plus	DIE467	144	256	1
STM32G0C1KCUxN	Cortex-M0plus	DIE467	144	256	1
STM32G0C1KETx	Cortex-M0plus	DIE467	144	512	1
STM32G0C1KETxN	Cortex-M0plus	DIE467	144	512	1
STM32G0C1KEUx	Cortex-M0plus	DIE467	144	512	1
STM32G0C1KEUxN	Cortex-M0plus	DIE467	144	512	1
STM32G0C1MCTx	Cortex-M0plus	DIE467	144	256	1
STM32G0C1METx	Cortex-M0plus	DIE467	144	512	1
STM32G0C1NEYx	Cortex-M0plus	DIE467	144	512	1
STM32G0C1RCIxN	Cortex-M0plus	DIE467	144	256	1
STM32G0C1RCTx	Cortex-M0plus	DIE467	144	256	1
STM32G0C1RCTxN	Cortex-M0plus	DIE467	144	256	1
STM32G0C1REIxN	Cortex-M0plus	DIE467	144	512	1
STM32G0C1RETx	Cortex-M0plus	DIE467	144	512	1
STM32G0C1RETxN	Cortex-M0plus	DIE467	144	512	1
STM32G0C1VCIx	Cortex-M0plus	DIE467	144	256	1
STM32G0C1VCTx	Cortex-M0plus	DIE467	144	256	1
STM32G0C1VEIx	Cortex-M0plus	DIE467	144	512	1
STM32G0C1VETx	Cortex-M0plus	DIE467	144	512	1
STM32G411C6Tx	Cortex-M4	DIE468	32	32	1
STM32G411C6Ux	Cortex-M4	DIE468	32	32	1
STM32G411C8Tx	Cortex-M4	DIE468	32	64	1
STM32G411C8Ux	Cortex-M4	DIE468	32	64	1
STM32G411CBTx	Cortex-M4	DIE468	32	128	1
STM32G411CBUx	Cortex-M4	DIE468	32	128	1
STM32G411CCTx	Cortex-M4	DIE479	256	256	1
STM32G411CCUx	Cortex-M4	DIE479	256	256	1
STM32G411K6Tx	Cortex-M4	DIE468	32	32	1
STM32G411K6Ux	Cortex-M4	DIE468	32	32	1
STM32G411K8Tx	Cortex-M4	DIE468	32	64	1
STM32G411K8Ux	Cortex-M4	DIE468	32	64	1
STM32G411KBTx	Cortex-M4	DIE468	32	128	1
STM32G411KBUx	Cortex-M4	DIE468	32	128	1
STM32G411M6Tx	Cortex-M4	DIE468	32	32	1
STM32G411M8Tx	Cortex-M4	DIE468	32	64	1
STM32G411MBTx	Cortex-M4	DIE468	32	128	1
STM32G411MCTx	Cortex-M4	DIE479	256	256	1
STM32G411R6Tx	Cortex-M4	DIE468	32	32	1
STM32G411R8Tx	Cortex-M4	DIE468	32	64	1
STM32G411RBTx	Cortex-M4	DIE468	32	128	1
STM32G411RCTx	Cortex-M4	DIE479	256	256	1
STM32G414CBTx	Cortex-M4	DIE469	256	128	1
STM32G414CBUx	Cortex-M4	DIE469	256	128	1
STM32G414CCTx	Cortex-M4	DIE469	256	256	1
STM32G414CCUx	Cortex-M4	DIE469	256	256	1
STM32G414MBTx	Cortex-M4	DIE469	256	128	1
STM32G414MCTx	Cortex-M4	DIE469	256	256	1
STM32G414RBTx	Cortex-M4	DIE469	256	128	1
STM32G414RCTx	Cortex-M4	DIE469	256	256	1
STM32G414VBTx	Cortex-M4	DIE469	256	128	1
STM32G414VCTx	Cortex-M4	DIE469	256	256	1
STM32G431C6Tx	Cortex-M4	DIE468	32	32	1
STM32G431C6Ux	Cortex-M4	DIE468	32	32	1
STM32G431C8Tx	Cortex-M4	DIE468	32	64	1
STM32G431C8Ux	Cortex-M4	DIE468	32	64	1
STM32G431CBTx	Cortex-M4	DIE468	32	128	1
STM32G431CBTxZ	Cortex-M4	DIE468	32	128	1
STM32G431CBUx	Cortex-M4	DIE468	32	128	1
STM32G431CBYx	Cortex-M4	DIE468	32	128	1
STM32G431K6Tx	Cortex-M4	DIE468	32	32	1
STM32G431K6Ux	Cortex-M4	DIE468	32	32	1
STM32G431K8Tx	Cortex-M4	DIE468	32	64	1
STM32G431K8Ux	Cortex-M4	DIE468	32	64	1
STM32G431KBTx	Cortex-M4	DIE468	32	128	1
STM32G431KBUx	Cortex-M4	DIE468	32	128	1
STM32G431M6Tx	Cortex-M4	DIE468	32	32	1
STM32G431M8Tx	Cortex-M4	DIE468	32	64	1
STM32G431MBTx	Cortex-M4	DIE468	32	128	1
STM32G431R6Ix	Cortex-M4	DIE468	32	32	1
STM32G431R6Tx	Cortex-M4	DIE468	32	32	1
STM32G431R8Ix	Cortex-M4	DIE468	32	64	1
STM32G431R8Tx	Cortex-M4	DIE468	32	64	1
STM32G431RBIx	Cortex-M4	DIE468	32	128	1
STM32G431RBTx	Cortex-M4	DIE468	32	128	1
STM32G431RBTxZ	Cortex-M4	DIE468	32	128	1
STM32G431V6Tx	Cortex-M4	DIE468	32	32	1
STM32G431V8Tx	Cortex-M4	DIE468	32	64	1
STM32G431VBTx	Cortex-M4	DIE468	32	128	1
STM32G441CBTx	Cortex-M4	DIE468	32	128	1
STM32G441CBUx	Cortex-M4	DIE468	32	128	1
STM32G441CBYx	Cortex-M4	DIE468	32	128	1
STM32G441KBTx	Cortex-M4	DIE468	32	128	1
STM32G441KBUx	Cortex-M4	DIE468	32	128	1
STM32G441MBTx	Cortex-M4	DIE468	32	128	1
STM32G441RBIx	Cortex-M4	DIE468	32	128	1
STM32G441RBTx	Cortex-M4	DIE468	32	128	1
STM32G441VBTx	Cortex-M4	DIE468	32	128	1
STM32G471CCTx	Cortex-M4	DIE469	128	256	1
STM32G471CCUx	Cortex-M4	DIE469	128	256	1
STM32G471CETx	Cortex-M4	DIE469	128	512	1
STM32G471CEUx	Cortex-M4	DIE469	128	512	1
STM32G471MCTx	Cortex-M4	DIE469	128	256	1
STM32G471METx	Cortex-M4	DIE469	128	512	1
STM32G471MEYx	Cortex-M4	DIE469	128	512	1
STM32G471QCTx	Cortex-M4	DIE469	128	256	1
STM32G471QETx	Cortex-M4	DIE469	128	512	1
STM32G471RCTx	Cortex-M4	DIE469	128	256	1
STM32G471RETx	Cortex-M4	DIE469	128	512	1
STM32G471VCHx	Cortex-M4	DIE469	128	256	1
STM32G471VCIx	Cortex-M4	DIE469	128	256	1
STM32G471VCTx	Cortex-M4	DIE469	128	256	1
STM32G471VEHx	Cortex-M4	DIE469	128	512	1
STM32G471VEIx	Cortex-M4	DIE469	128	512	1
STM32G471VETx	Cortex-M4	DIE469	128	512	1
STM32G473CBTx	Cortex-M4	DIE469	128	128	1
STM32G473CBUx	Cortex-M4	DIE469	128	128	1
STM32G473CCTx	Cortex-M4	DIE469	128	256	1
STM32G473CCUx	Cortex-M4	DIE469	128	256	1
STM32G473CETx	Cortex-M4	DIE469	128	512	1
STM32G473CEUx	Cortex-M4	DIE469	128	512	1
STM32G473MBTx	Cortex-M4	DIE469	128	128	1
STM32G473MCTx	Cortex-M4	DIE469	128	256	1
STM32G473METx	Cortex-M4	DIE469	128	512	1
STM32G473MEYx	Cortex-M4	DIE469	128	512	1
STM32G473PBIx	Cortex-M4	DIE469	128	128	1
STM32G473PCIx	Cortex-M4	DIE469	128	256	1
STM32G473PEIx	Cortex-M4	DIE469	128	512	1
STM32G473QBTx	Cortex-M4	DIE469	128	128	1
STM32G473QCTx	Cortex-M4	DIE469	128	256	1
STM32G473QETx	Cortex-M4	DIE469	128	512	1
STM32G473QETxZ	Cortex-M4	DIE469	128	512	1
